"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 09, 2017","608.00","602.50","611.50","602.00","5.17M","1.16"
"Feb 08, 2017","601.00","595.00","603.50","593.00","5.15M","1.01"
"Feb 07, 2017","595.00","588.00","597.50","588.00","5.97M","1.19"
"Feb 06, 2017","588.00","585.00","592.00","584.00","4.68M","0.34"
"Feb 03, 2017","586.00","584.50","590.50","583.00","4.23M","0.95"
"Feb 02, 2017","580.50","588.00","588.00","578.50","3.03M","-0.77"
"Feb 01, 2017","585.00","587.00","590.00","583.00","2.82M","0.34"
"Jan 31, 2017","583.00","580.50","589.00","578.50","5.53M","0.69"
"Jan 30, 2017","579.00","582.50","585.13","574.60","4.01M","-0.69"
"Jan 27, 2017","583.00","585.00","585.50","581.00","4.25M","-0.43"
"Jan 26, 2017","585.50","585.50","588.50","582.11","5.80M","0.34"
"Jan 25, 2017","583.50","592.00","592.50","582.00","6.30M","-0.43"
"Jan 24, 2017","586.00","603.00","603.50","584.50","4.69M","-1.84"
"Jan 23, 2017","597.00","589.50","597.00","586.00","4.98M","1.10"
"Jan 20, 2017","590.50","595.00","603.00","590.32","4.85M","-0.84"
"Jan 19, 2017","595.50","618.00","620.34","594.00","8.63M","-3.64"
"Jan 18, 2017","618.00","621.00","621.50","615.50","2.74M","0.00"
"Jan 17, 2017","618.00","612.50","623.00","609.61","4.52M","0.57"
"Jan 16, 2017","614.50","617.50","622.00","610.00","3.27M","-0.57"
"Jan 13, 2017","618.00","624.50","626.84","616.00","4.83M","-0.64"
"Jan 12, 2017","622.00","631.00","631.00","619.94","2.76M","-1.27"
"Jan 11, 2017","630.00","628.50","633.45","626.50","3.13M","0.32"
"Jan 10, 2017","628.00","626.00","629.50","623.50","2.68M","0.32"
"Jan 09, 2017","626.00","639.00","639.00","622.66","3.25M","-1.65"
"Jan 06, 2017","636.50","627.50","639.00","627.06","2.97M","1.43"
"Jan 05, 2017","627.50","626.50","628.50","621.00","3.67M","0.16"
"Jan 04, 2017","626.50","626.50","630.50","623.50","6.84M","-0.16"
"Jan 03, 2017","627.50","631.00","631.00","622.75","3.29M","-0.32"
"Dec 30, 2016","629.50","627.50","633.72","626.50","1.50M","0.16"
"Dec 29, 2016","628.50","621.50","629.00","619.50","2.24M","0.96"
"Dec 28, 2016","622.50","640.00","640.00","621.50","3.38M","-2.89"
"Dec 23, 2016","641.00","634.50","643.50","634.50","1.06M","0.79"
"Dec 22, 2016","636.00","635.00","636.00","628.50","1.71M","0.00"
"Dec 21, 2016","636.00","634.50","636.00","628.00","3.46M","0.24"
"Dec 20, 2016","634.50","633.50","637.00","631.50","1.79M","0.16"
"Dec 19, 2016","633.50","634.00","637.45","631.00","2.30M","0.72"
"Dec 16, 2016","629.00","630.00","634.50","626.00","5.15M","0.16"
"Dec 15, 2016","628.00","623.00","631.00","617.50","4.78M","0.64"
"Dec 14, 2016","624.00","624.00","625.81","621.00","4.95M","0.00"
"Dec 13, 2016","624.00","608.50","625.50","606.00","3.39M","2.55"
"Dec 12, 2016","608.50","619.50","620.50","602.50","4.04M","-2.17"
"Dec 09, 2016","622.00","617.00","625.63","616.61","2.60M","0.81"
"Dec 08, 2016","617.00","618.00","624.50","610.50","3.88M","0.16"
"Dec 07, 2016","616.00","600.00","620.18","599.50","5.63M","3.18"
"Dec 06, 2016","597.00","588.00","600.25","587.50","2.29M","1.88"
"Dec 05, 2016","586.00","585.50","592.50","583.50","2.90M","-0.17"
"Dec 02, 2016","587.00","581.00","593.50","580.00","2.38M","1.29"
"Dec 01, 2016","579.50","588.00","591.00","576.50","4.01M","-2.03"
"Nov 30, 2016","591.50","600.00","608.00","591.00","4.73M","-1.42"
"Nov 29, 2016","600.00","594.00","600.50","593.50","3.25M","0.42"
"Nov 28, 2016","597.50","592.50","600.00","589.44","3.11M","0.84"
"Nov 25, 2016","592.50","594.00","594.00","589.00","1.76M","0.17"
"Nov 24, 2016","591.50","596.00","596.63","588.50","2.15M","-0.25"
"Nov 23, 2016","593.00","600.00","606.00","591.50","3.16M","-0.92"
"Nov 22, 2016","598.50","599.00","604.00","596.00","2.64M","0.59"
"Nov 21, 2016","595.00","604.00","606.15","590.50","5.10M","-1.41"
"Nov 18, 2016","603.50","611.00","615.50","600.56","3.43M","-1.07"
"Nov 17, 2016","610.00","592.50","612.50","587.00","4.44M","2.95"
"Nov 16, 2016","592.50","610.00","610.00","584.50","4.59M","-2.31"
"Nov 15, 2016","606.50","597.00","610.50","596.50","4.32M","3.23"
"Nov 14, 2016","587.50","594.00","594.50","585.50","3.59M","0.09"
"Nov 11, 2016","587.00","583.00","592.50","582.00","2.81M","1.03"
"Nov 10, 2016","581.00","600.00","610.65","578.50","6.21M","-2.76"
"Nov 09, 2016","597.50","580.00","598.50","577.50","4.09M","0.17"
"Nov 08, 2016","596.50","600.00","604.77","591.00","5.18M","-0.33"
"Nov 07, 2016","598.50","601.00","603.73","590.50","2.82M","1.35"
"Nov 04, 2016","590.50","605.00","606.00","589.50","4.38M","-2.72"
"Nov 03, 2016","607.00","583.00","616.50","582.30","8.43M","3.76"
"Nov 02, 2016","585.00","579.00","588.50","576.50","2.83M","0.60"
"Nov 01, 2016","581.50","589.00","589.50","579.50","2.55M","-0.68"
"Oct 31, 2016","585.50","589.00","589.00","580.00","4.01M","-0.76"
"Oct 28, 2016","590.00","576.50","592.00","566.41","5.39M","2.08"
"Oct 27, 2016","578.00","590.50","590.50","573.00","4.56M","-2.45"
"Oct 26, 2016","592.50","603.00","603.00","587.18","2.68M","-1.50"
"Oct 25, 2016","601.50","605.00","607.82","599.50","2.32M","-0.08"
"Oct 24, 2016","602.00","605.00","610.66","597.75","2.65M","-0.08"
"Oct 21, 2016","602.50","610.00","611.00","600.41","3.69M","-1.07"
"Oct 20, 2016","609.00","600.00","611.00","599.00","2.47M","1.16"
"Oct 19, 2016","602.00","593.50","603.50","586.00","4.53M","1.78"
"Oct 18, 2016","591.50","586.50","595.50","586.50","3.65M","1.02"
"Oct 17, 2016","585.50","593.00","596.00","585.32","3.21M","-1.35"
"Oct 14, 2016","593.50","597.00","600.65","592.00","3.02M","-0.34"
"Oct 13, 2016","595.50","580.50","595.50","579.00","4.74M","2.32"
"Oct 12, 2016","582.00","589.00","590.50","580.68","4.07M","-1.27"
"Oct 11, 2016","589.50","587.00","599.00","582.00","4.83M","1.03"
"Oct 10, 2016","583.50","592.00","592.50","582.00","4.07M","-0.60"
"Oct 07, 2016","587.00","599.50","599.50","584.50","8.97M","-1.51"
"Oct 06, 2016","596.00","610.50","611.50","595.94","6.25M","-3.17"
"Oct 05, 2016","615.50","627.00","630.50","615.00","6.39M","-2.07"
"Oct 04, 2016","628.50","632.00","635.00","623.00","5.93M","-0.08"
"Oct 03, 2016","629.00","629.50","632.50","623.50","6.72M","-0.55"
"Sep 30, 2016","632.50","625.50","634.00","618.00","3.30M","0.48"
"Sep 29, 2016","629.50","634.50","635.25","627.00","2.22M","-0.08"
"Sep 28, 2016","630.00","628.00","635.14","628.00","1.65M","0.48"
"Sep 27, 2016","627.00","631.50","631.50","620.00","3.40M","0.24"
"Sep 26, 2016","625.50","635.00","636.50","625.00","2.39M","-1.96"
"Sep 23, 2016","638.00","640.00","644.42","637.00","2.72M","-0.31"
"Sep 22, 2016","640.00","632.00","640.50","627.00","2.83M","2.07"
"Sep 21, 2016","627.00","628.50","634.50","626.50","4.38M","0.00"
"Sep 20, 2016","627.00","620.50","631.00","619.00","3.33M","1.21"
"Sep 19, 2016","619.50","617.50","624.00","616.00","2.44M","0.73"
"Sep 16, 2016","615.00","618.50","620.71","615.00","7.60M","-0.57"
"Sep 15, 2016","618.50","623.00","623.00","615.50","5.00M","-0.64"
"Sep 14, 2016","622.50","630.00","630.00","622.00","3.99M","-0.95"
"Sep 13, 2016","628.50","647.00","648.00","628.50","4.95M","-2.71"
"Sep 12, 2016","646.00","646.00","649.00","634.50","3.00M","-1.52"
"Sep 09, 2016","656.00","664.00","666.74","655.00","3.20M","-1.43"
