"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 07, 2017","2,330.00","2,343.50","2,355.50","2,326.50","3.28M","-0.96"
"Jun 06, 2017","2,352.50","2,346.50","2,356.00","2,340.00","3.46M","0.15"
"Jun 05, 2017","2,349.00","2,360.00","2,374.00","2,347.50","2.85M","-0.53"
"Jun 02, 2017","2,361.50","2,362.00","2,379.00","2,355.50","3.31M","0.79"
"Jun 01, 2017","2,343.00","2,336.00","2,367.00","2,335.50","6.01M","0.69"
"May 31, 2017","2,327.00","2,331.00","2,372.50","2,326.07","5.62M","0.17"
"May 30, 2017","2,323.00","2,325.00","2,333.50","2,305.00","3.01M","-0.60"
"May 26, 2017","2,337.00","2,327.00","2,342.00","2,316.88","6.04M","0.54"
"May 25, 2017","2,324.50","2,303.00","2,330.00","2,302.50","2.91M","-0.04"
"May 24, 2017","2,325.50","2,328.00","2,331.00","2,314.24","3.07M","0.22"
"May 23, 2017","2,320.50","2,306.50","2,324.50","2,293.00","3.69M","0.63"
"May 22, 2017","2,306.00","2,301.50","2,308.50","2,288.84","3.40M","0.61"
"May 19, 2017","2,292.00","2,295.00","2,303.00","2,280.23","3.23M","0.09"
"May 18, 2017","2,290.00","2,340.00","2,340.00","2,285.50","4.06M","-1.72"
"May 17, 2017","2,330.00","2,335.00","2,345.00","2,318.16","3.83M","0.09"
"May 16, 2017","2,328.00","2,288.00","2,331.50","2,281.00","5.07M","2.02"
"May 15, 2017","2,282.00","2,303.00","2,305.00","2,280.00","3.09M","-1.00"
"May 12, 2017","2,305.00","2,275.00","2,305.50","2,275.00","3.04M","0.35"
"May 11, 2017","2,297.00","2,277.00","2,299.50","2,269.00","5.10M","0.79"
"May 10, 2017","2,279.00","2,284.00","2,288.00","2,254.50","5.35M","-0.52"
"May 09, 2017","2,291.00","2,286.00","2,299.50","2,277.50","3.41M","0.09"
"May 08, 2017","2,289.00","2,277.50","2,297.50","2,270.00","3.16M","0.50"
"May 05, 2017","2,277.50","2,277.00","2,286.00","2,267.00","3.22M","0.11"
"May 04, 2017","2,275.00","2,256.50","2,276.00","2,247.00","3.02M","1.04"
"May 03, 2017","2,251.50","2,249.50","2,262.00","2,245.00","2.07M","0.00"
"May 02, 2017","2,251.50","2,262.00","2,263.00","2,232.98","3.71M","0.22"
"Apr 28, 2017","2,246.50","2,260.50","2,262.50","2,224.00","5.43M","-0.40"
"Apr 27, 2017","2,255.50","2,259.50","2,259.50","2,233.00","3.70M","-0.24"
"Apr 26, 2017","2,261.00","2,242.50","2,263.50","2,242.00","4.90M","0.09"
"Apr 25, 2017","2,259.00","2,255.50","2,273.50","2,252.00","4.63M","-0.09"
"Apr 24, 2017","2,261.00","2,231.50","2,267.00","2,216.50","5.41M","2.40"
"Apr 21, 2017","2,208.00","2,199.00","2,212.50","2,186.50","4.41M","0.18"
